K_T,SetA,SetB,SetA_r,SetB_r,AandB_r,AorB_r,IsSubmodularity,menos
1461-722-3739,1563-108-4865,6.60850,12.45980,0.00000,18.88900,1.00000,0.17930
2144-1680-2412,1090-2186-1503,4.34110,4.14070,0.00000,8.50880,0.00000,-0.02700
3207-3337-4952,1528-117-1605,3.43870,34.67240,0.00000,39.09340,0.00000,-0.98230
2288-2964-3684,488-629-391,3.41380,6.86900,0.00000,10.30470,0.00000,-0.02190
136-1023-1924,2862-2150-4900,7.64370,4.14860,0.00000,11.79410,0.00000,-0.00180
710-1605-171,117-1125-2317,3.60270,57.87280,0.00000,61.82570,0.00000,-0.35020
423-3715-1640,1595-147-2589,4.11680,5.48650,0.00000,9.77770,0.00000,-0.17440
1156-723-795,1989-1529-1276,4.54410,3.61910,0.00000,8.16020,1.00000,0.00300
155-3909-3296,640-2836-148,7.41990,9.95470,0.00000,17.12750,1.00000,0.24710
3191-1628-412,2070-82-2423,4.90590,5.98620,0.00000,10.90780,0.00000,-0.01570
2679-1928-1565,4400-892-3166,3.33090,4.02810,0.00000,7.33570,1.00000,0.02330
2359-123-304,3922-436-227,9.30540,19.02940,0.00000,28.31820,1.00000,0.01660
115-1109-2450,2197-126-23,27.16860,31.21980,0.00000,54.51890,1.00000,3.86950
3709-965-665,1757-24-391,3.38950,7.19210,0.00000,10.56860,1.00000,0.01300
203-4663-3430,1724-3577-27,3.16030,27.06630,0.00000,30.82190,0.00000,-0.59530
836-2862-4096,4878-1061-3715,3.96220,4.20710,0.00000,8.17770,0.00000,-0.00840
652-2933-3211,3569-1461-2218,5.49420,4.23460,0.00000,9.19730,1.00000,0.53150
106-2072-2636,2970-4918-4956,28.60090,73.54930,0.00000,80.48320,1.00000,21.66700
1909-4112-1549,1955-3180-3212,5.76090,5.71300,0.00000,11.48790,0.00000,-0.01400
315-2973-1075,4956-2506-27,3.70670,6.80340,0.00000,10.49640,1.00000,0.01370
3835-1064-3231,104-924-2254,4.27000,5.56740,0.00000,9.85070,0.00000,-0.01330
2268-4268-3660,1144-145-950,6.30970,102.20580,0.00000,106.46150,1.00000,2.05400
996-3252-2603,461-334-188,4.41150,3.76840,0.00000,8.16380,1.00000,0.01610
300-876-2302,2207-4892-3835,5.42850,3.23320,0.00000,8.69090,0.00000,-0.02920
4798-2567-2295,505-4806-342,3.63850,14.34630,0.00000,18.02550,0.00000,-0.04070
3584-4230-4042,661-1815-1257,3.93580,27.95970,0.00000,30.46850,1.00000,1.42700
818-4772-431,1843-3810-871,27.00540,24.35830,0.00000,48.61050,1.00000,2.75320
2157-3118-4267,2836-164-2252,4.73180,24.15660,0.00000,29.95740,0.00000,-1.06900
1039-1716-1416,1360-1665-1424,3.23370,3.72160,0.00000,6.94710,1.00000,0.00820
85-1503-1045,1443-1401-3866,4.29800,3.66620,0.00000,7.95040,1.00000,0.01380
608-846-2382,369-2337-2086,5.54610,4.21480,0.00000,9.74720,1.00000,0.01370
1401-520-1335,1272-2-4730,8.91490,67.14130,0.00000,77.59010,0.00000,-1.53390
685-1004-4362,1384-2288-59,4.04160,3.54190,0.00000,7.59460,0.00000,-0.01110
